book,chapter,verse,text_Tagalog,text_Hiligaynon
Exodus,12,7,"Pagkatapos, kukuha sila ng dugo, at ilalagay sa dalawang haligi ng pinto at sa itaas ng pintuan, sa mga bahay na kanilang kakainan.",Dayon magkuha kamo sang dugo sini kag lamhitan ninyo ang ibabaw kag kilid sang hamba sang mga puwertahan sang mga balay nga kaunan ninyo sang mga karnero.
Exodus,12,8,"Kanilang kakainin sa gabing iyon ang kordero; kanilang kakainin ito na inihaw sa apoy, kasama ang tinapay na walang pampaalsa at mapapait na gulay.","Sa sina nga gab-i, ang kaunon ninyo amo ang litson nga karnero, mapait nga mga tanom, kag tinapay nga wala sing inugpahabok."
Exodus,12,9,"Huwag ninyo itong kakaining hilaw, o pinakuluan man sa tubig, kundi inihaw sa apoy, pati ang ulo, ang paa at mga lamang loob nito.","Indi ninyo pagkaunon ang karne nga hilaw ukon linaga, kundi litsunon ninyo ini nga bilog upod ang ulo, tiil kag kasudlan."
Exodus,12,10,Huwag kayong magtitira ng anuman nito hanggang sa kinaumagahan; ang matitira hanggang sa kinaumagahan ay inyong susunugin sa apoy.,"Ubuson ninyo ini kaon, kag kon may mabilin gid man pagkaaga, sunuga ninyo."
Exodus,12,11,"Sa ganitong paraan ninyo kakainin ito: may bigkis ang inyong baywang, ang mga sandalyas ay nakasuot sa inyong mga paa, at ang inyong tungkod ay nasa inyong kamay; at dali-dali ninyong kakainin ito. Ito ang paskuwa ng Panginoon .","Sa tion nga kaunon ninyo ini, preparado na kamo sa paglakat. Isuksok ninyo ang inyo mga sandalyas kag uyati ang inyo baston, kag magdali-dali kaon. Amo ina ang Piesta sang Paglabay sang Anghel nga saulugon ninyo sa pagpadungog sa akon."
Exodus,12,12,"Sapagkat ako'y dadaan sa lupain ng Ehipto sa gabing iyon at aking pupuksain ang lahat ng mga panganay sa lupain ng Ehipto, maging tao man at hayop; at ilalapat ko ang hatol laban sa lahat ng mga diyos ng Ehipto: Ako ang Panginoon .","“Sa sina gid nga gab-i magalabay ako sa Egipto kag pamatyon ko ang tanan nga kamagulangan nga mga lalaki sang mga Egiptohanon , tawo man ukon sapat. Silutan ko ang tanan nga dios sang Egipto. Ako amo ang Ginoo ."
Exodus,12,13,"Ang dugo ay magiging sa inyo'y isang tanda sa mga bahay na inyong kinaroroonan; kapag aking nakita ang dugo, lalampasan ko kayo at walang salot na papatay sa inyo, kapag pinuksa ko ang lupain ng Ehipto.","Ang dugo nga ginlamhit ninyo sa hamba sang inyo mga puwertahan amo ang mangin tanda nga mahibaluan ko kon diin ang mga balay nga inyo ginaestaran. Kon makita ko ang dugo, labayan ko lang ang inyo balay, kag indi kamo maano kon silutan ko na ang Egipto."
Exodus,12,14,"“Ang araw na ito'y magiging sa inyo'y isang alaala, at inyong ipagdiriwang bilang pista sa Panginoon ; sa buong panahon ng inyong mga salinlahi ay inyong ipagdiriwang bilang isang tuntunin magpakailanman. Ang Pista ng Tinapay na Walang Pampaalsa",“Dapat dumdumon ninyo ina nga adlaw hasta san-o. Sauluga ninyo ina kada tuig bilang piesta sa pagpadungog sa akon. Ini nga pagsulundan dapat tumanon ninyo hasta sa palaabuton nga mga henerasyon.
Exodus,12,15,"Pitong araw na kakain kayo ng tinapay na walang pampaalsa. Sa unang araw ay inyong aalisin sa inyong mga bahay ang pampaalsa, sapagkat sinumang kumain ng tinapay na may pampaalsa, mula sa unang araw hanggang sa ikapitong araw ay ititiwalag sa Israel.","Sa sulod sang pito ka adlaw magkaon kamo sang tinapay nga wala sing inugpahabok. Sa nahauna mismo nga adlaw, kuhaa ninyo ang tanan nga inugpahabok sa inyo mga balay, kay ang bisan sin-o nga magkaon sang tinapay nga may inugpahabok halin sa una nga adlaw hasta sa ikapito nga adlaw, indi pagkabigon nga sakop sang Israel."
Exodus,12,16,Sa unang araw ay magkakaroon kayo ng isang banal na pagtitipon at sa ikapitong araw ay magkakaroon din kayo ng isang banal na pagtitipon. Walang anumang gawa na gagawin sa mga araw na iyon; ang nararapat lamang kainin ng bawat tao ang maaaring ihanda ninyo.,"Sa nahauna nga adlaw kag sa ikapito nga adlaw, magtipon kamo sa pagsimba sa akon. Indi kamo mag-obra sa sina nga mga adlaw, luwas lang sa pagpreparar sang pagkaon para inyo kaunon. Amo lang ina ang inyo himuon."
Exodus,12,17,"Inyong ipapangilin ang pista ng Tinapay na Walang Pampaalsa, sapagkat sa araw na ito ay kinuha ko ang inyong mga hukbo mula sa lupain ng Ehipto. Inyong ipapangilin ang araw na ito sa buong panahon ng inyong mga salinlahi bilang isang tuntunin magpakailanman.","“Sauluga ninyo ang Piesta sang Tinapay nga Wala sing Inugpahabok, kay magapadumdom ini sa inyo sang adlaw nga ginpaguwa ko ang inyo bug-os nga puwersa sa Egipto. Sauluga ninyo ini hasta san-o bilang pagsulundan nga dapat ninyo tumanon hasta sa palaabuton nga mga henerasyon."
Exodus,12,18,"Sa paglubog ng araw sa ikalabing-apat na araw ng unang buwan, kakain kayo ng tinapay na walang pampaalsa, hanggang sa ikadalawampu't isang araw ng buwan, sa paglubog ng araw.","Magsugod kamo sa pagsaulog sini halin sa sirom sang ika-14 nga adlaw sang nahauna nga bulan hasta sa sirom sang ika-21 nga adlaw, kag kinahanglan nga magkaon kamo sang tinapay nga wala sing inugpahabok."
Exodus,12,19,"Pitong araw na walang matatagpuang pampaalsa sa inyong mga bahay; sinumang kumain ng may pampaalsa ay ititiwalag sa kapulungan ng Israel, siya man ay banyaga o ipinanganak sa lupain.","Sa sulod sang pito ka adlaw, dapat wala sing inugpahabok nga makita sa inyo mga balay. Ang bisan sin-o nga magkaon sang tinapay nga may inugpahabok indi pagkabigon nga sakop sang katilingban sang Israel, tumandok man siya nga Israelinhon ukon indi Israelinhon."
Exodus,12,20,Huwag kayong kakain ng anumang bagay na may pampaalsa; sa lahat ng inyong mga tirahan ay kakain kayo ng tinapay na walang pampaalsa.”,"Huo, indi gid kamo magkaon sang bisan ano nga may inugpahabok sa tion sinang piesta , bisan diin man kamo nagaestar.”"
Exodus,12,21,"Nang magkagayo'y ipinatawag ni Moises ang lahat ng matatanda sa Israel, at sinabi sa kanila, “Kayo'y lumabas at kumuha ng mga kordero ayon sa inyu-inyong sambahayan, at magpatay kayo ng kordero ng paskuwa.","Dayon ginpatawag ni Moises ang tanan nga manugdumala sang Israel kag ginsilingan, “Silinga ang tanan ninyo nga mga pamilya, nga magkuha sila sang karnero ukon kanding kag ihawon nila sa pagsaulog sang Piesta sang Paglabay sang Anghel."
Exodus,12,22,"Kayo'y kumuha ng isang bigkis na isopo, inyong ilubog sa dugo na nasa palanggana, at inyong pahiran ng dugo ang itaas ng pinto at ang dalawang haligi ng pinto ng dugong nasa palanggana; sinuman sa inyo ay huwag lalabas sa pinto ng kanyang bahay hanggang sa kinaumagahan.",Patuluon ninyo ang dugo sini sa yahong. Dayon magkuha kamo sang sanga sang isopo kag itum-oy ini sa dugo kag ipalhit sa ibabaw kag sa kilid sang hamba sang inyo mga puwertahan. Kag wala sing may magguwa sa inyo balay hasta mag-aga.
Exodus,12,23,"Sapagkat ang Panginoon ay daraan upang patayin ang mga Ehipcio; pagkakita niya ng dugo sa itaas ng pinto at sa dalawang haligi ng pinto, lalampasan ng Panginoon ang pintong iyon at hindi niya hahayaang pumasok ang mamumuksa sa inyong mga bahay upang patayin kayo.","Kay magalabay ang Ginoo sa Egipto sa pagpamatay sa mga kamagulangan nga mga lalaki sang mga Egiptohanon. Pero kon makita sang Ginoo ang dugo sa ibabaw kag kilid sang hamba sang inyo mga puwertahan, malabay lang siya sa inyo mga balay kag indi niya pagtugutan ang Manuglaglag sa pagsulod sa inyo mga balay sa pagpamatay sa inyo mga kamagulangan nga lalaki ."
Exodus,12,24,Inyong iingatan ang bagay na ito bilang tuntunin sa iyo at sa iyong mga anak magpakailanman.,Ini nga pagsulundan dapat tumanon ninyo kag sang inyo mga kaliwat hasta san-o.
Exodus,12,25,"Pagdating ninyo sa lupaing ibibigay sa inyo ng Panginoon , gaya ng kanyang ipinangako, inyong tutuparin ang paglilingkod na ito.",Padayuna ninyo ang paghimo sini nga seremonya kon magsulod na kamo sa duta nga ginpromisa sang Ginoo nga ihatag sa inyo.
Exodus,12,26,"Kapag itinanong sa inyo ng inyong mga anak, ‘Anong ibig ninyong sabihin sa pagdiriwang na ito?’","Kag kon magpamangkot gani ang inyo mga kabataan kon ano ang buot silingon sini nga seremonya,"
Exodus,12,27,"Inyong sasabihin, ‘Ito ang paghahandog ng paskuwa ng Panginoon , sapagkat kanyang nilampasan ang mga bahay ng mga anak ni Israel sa Ehipto, nang kanyang patayin ang mga Ehipcio at iniligtas ang ating mga bahay.’” At ang taong-bayan ay nagyukod ng ulo at sumamba.","amo ini ang inyo isabat: ‘Piesta ini sang Paglabay sang Anghel nga ginasaulog sa pagpadungog sa Ginoo , kay naglabay lang siya sa mga balay sang mga Israelinhon sa Egipto sang pagpamatay niya sang mga Egiptohanon.’ ” Pagkatapos hambal ni Moises, nagluhod ang mga Israelinhon kag nagsimba sa Ginoo ."
Exodus,12,28,"Ang mga anak ni Israel ay humayo at gayon ang ginawa; kung ano ang iniutos ng Panginoon kay Moises at kay Aaron, ay gayon ang ginawa nila. Nilipol ang Lahat ng mga Panganay sa Ehipto",Kag ginhimo nila ang ginsugo sang Ginoo kay Moises kag kay Aaron.
Exodus,12,29,"Pagsapit ng hatinggabi, pinatay ng Panginoon ang lahat ng mga panganay sa lupain ng Ehipto, mula sa panganay ng Faraon na nakaupo sa kanyang trono, hanggang sa panganay ng bihag na nasa bilangguan, at lahat ng panganay sa mga hayop.","Sang mga tungang gab-i, ginpamatay sang Ginoo ang tanan nga kamagulangan nga lalaki sa Egipto, halin sa kamagulangan sang hari, nga amo ang magabulos sa trono, hasta sa kamagulangan sang mga priso nga ara sa prisohan. Kag ginpamatay man niya ang tanan nga kamagulangan sang mga kasapatan."
Exodus,12,30,"Ang Faraon ay bumangon nang gabi, pati ang lahat ng kanyang mga lingkod at lahat ng mga Ehipcio; at nagkaroon ng isang malakas na panaghoy sa Ehipto sapagkat walang bahay na walang namatay.","Sadto nga gab-i nakabugtaw ang hari kag ang tanan niya nga opisyal kag ang tanan nga Egiptohanon. Kag nabatian ang puwerte nga paghinibi sa Egipto, kay wala gid sing balay nga wala sing patay."
Exodus,12,31,"Kanyang ipinatawag sina Moises at Aaron nang gabi at sinabi, “Maghanda kayo, umalis kayo sa gitna ng aking bayan, kayo at ang mga anak ni Israel! Umalis na kayo at sambahin ninyo ang Panginoon , gaya ng inyong sinabi.","Sadto gid mismo nga gab-i, ginpatawag sang hari si Moises kag si Aaron kag ginsilingan, “Sige, lakat na kamo! Bayai na ninyo ang akon nasyon. Lakat na kamo kag magsimba sa Ginoo , suno sa inyo ginpangabay."
Exodus,12,32,"Dalhin ninyo ang inyong mga kawan at ang inyong mga baka, gaya ng inyong sinabi, at kayo'y umalis na; at idalangin ninyo na ako ay pagpalain!”","Dal-a ninyo ang inyo mga kasapatan, suno man sa inyo ginpangabay, kag maglakat na kamo. Pero pangabaya man ninyo ang inyo Dios nga kaluoyan ako!”"
Exodus,12,33,"Pinapagmadali ng mga Ehipcio ang taong-bayan, at madaliang pinaalis sila sa lupain, sapagkat kanilang sinabi, “Kaming lahat ay mamamatay.”","Ginpadali sang mga Egiptohanon ang mga Israelinhon sa paghalin sa ila nasyon, kay siling nila, “ Kon indi kamo maghalin, magakalamatay kami tanan!”"
Exodus,12,34,"Kaya't dinala ng taong-bayan ang kanilang minasang harina bago ito nilagyan ng pampaalsa, na nakabalot pa ang kanilang mga pang-masa sa kani-kanilang damit at ipinasan sa kanilang mga balikat.",Gani gindala sang mga Israelinhon ang ila mga linamas nga harina nga wala sing inugpahabok nga nasulod sa suludlan. Ginputos nila ini sa ila mga bayo kag ginpas-an.
Exodus,12,35,"Ginawa ng mga anak ni Israel ang ayon sa sinabi sa kanila ni Moises; sila'y humingi sa mga Ehipcio ng mga alahas na pilak, mga alahas na ginto, at mga damit.","Ginhimo sang mga Israelinhon ang ginsiling sa ila ni Moises nga mangayo sa mga Egiptohanon sang mga alahas nga pilak kag bulawan, kag mga bayo."
Exodus,12,36,"Binigyan ng Panginoon ang bayan ng biyaya sa paningin ng mga Ehipcio, kaya't ibinigay sa kanila ang anumang hingin nila. Kaya't kanilang sinamsaman ang mga Ehipcio. Ang Pag-alis sa Ehipto","Ginbuot sang Ginoo nga magmaayo ang mga Egiptohanon sa mga Israelinhon, gani ginhatag sang mga Egiptohanon ang ila ginpangayo. Sa sini nga paagi, ginkuhaan nila sang mga pagkabutang ang mga Egiptohanon."
Exodus,12,37,"Ang mga anak ni Israel ay naglakbay mula sa Rameses hanggang sa Sucot, na may animnaraang libong lalaki na naglakad, bukod pa sa mga babae at mga bata.","Nagpanglakaton ang mga Israelinhon halin sa Rameses pakadto sa Sucot. Mga 600,000 tanan ka lalaki, wala labot sang mga babayi kag mga kabataan."
Exodus,12,38,"Iba't ibang lahi, mga kawan, mga baka, at napakaraming hayop ang umahon ding kasama nila.","Madamo man nga mga indi Israelinhon ang nag-upod sa ila, kag madamo man nga mga kasapatan ang ila gindala."
Exodus,12,39,"Kanilang niluto ang mga tinapay na walang pampaalsa mula sa minasang harina na kanilang dinala mula sa Ehipto. Ito ay hindi nilagyan ng pampaalsa, sapagkat sila'y itinaboy sa Ehipto at hindi na makapaghintay pa o makapaghanda man ng anumang pagkain para sa kanilang sarili.","Kon magpundo sila agod magkaon, nagaluto sila sang tinapay nga wala sing inugpahabok halin sa linamas nga harina nga ila gindala halin sa Egipto. Wala ini ginbutangan sang inugpahabok tungod kay ginpadali sila sang mga Egiptohanon sa paghalin kag wala na sila sing tion sa pagpreparar sang ila pagkaon."
Exodus,12,40,Ang panahon na nanirahan ang mga anak ni Israel sa Ehipto ay apatnaraan at tatlumpung taon.,Ang kalawigon sang pag-estar sang mga Israelinhon sa Egipto mga 430 ka tuig.
Exodus,12,41,"Sa katapusan ng apatnaraan at tatlumpung taon, nang araw ding iyon, ang lahat ng mga hukbo ng Panginoon ay umalis sa lupain ng Ehipto.","Sa katapusan mismo nga adlaw sang 430 ka tuig, naghalin ang bug-os nga puwersa sang Ginoo sa Egipto."
Exodus,12,42,Ito ay isang gabi ng pagbabantay ng Panginoon upang ilabas sila sa lupain ng Ehipto; kaya't ang gabing iyon ay gabi ng Panginoon na ipangingilin ng lahat ng mga anak ni Israel sa buong panahon ng kanilang mga salinlahi.,"Sang sina nga gab-i nga naghalin ang mga Israelinhon sa Egipto, daw sa nagpulaw ang Ginoo sa pagbantay sa ila. Gani sa amo man nga gab-i kada tuig, magapulaw ang mga Israelinhon sa pagpadungog sa Ginoo . Dapat himuon nila ini hasta sa palaabuton nga mga henerasyon. Ang mga Pagsulundan Parte sa Piesta sang Paglabay sang Anghel"
Exodus,12,43,"Sinabi ng Panginoon kay Moises at kay Aaron, “Ito ang tuntunin ng paskuwa: walang sinumang banyaga na kakain niyon.","Nagsiling ang Ginoo kay Moises kag kay Aaron, “Amo ini ang mga pagsulundan parte sa Piesta sang Paglabay sang Anghel: “Ang mga indi Israelinhon indi dapat magkaon sang kalan-on nga ginpreparar sa sini nga piesta."
Exodus,12,44,Subalit ang bawat alipin na binili ng salapi ay maaaring makakain niyon kapag tuli na siya.,"Makakaon ang tanan nga ulipon nga ginbakal kon natuli sila,"
Exodus,12,45,Ang dayuhan at ang alilang upahan ay hindi maaaring kumain niyon.,pero indi makakaon ang mga sinuhulan nga trabahador kag ang mga dumuluong.
Exodus,12,46,"Sa loob ng isang bahay kakainin iyon; huwag kang magdadala ng laman sa labas ng bahay, ni huwag ninyong babaliin kahit isang buto niyon.","Dapat kaunon ini sa sulod sang balay sa diin ginpreparar ini; indi gid pagdal-on ang karne sa guwa sang balay, kag indi gid pagbalion ang tul-an sini."
Exodus,12,47,Ipapangilin iyon ng buong kapulungan ng Israel.,Dapat saulugon ini sang bug-os nga katilingban sang Israel.
Exodus,12,48,"Kapag ang isang dayuhan ay maninirahang kasama mo, at mangingilin ng paskuwa ng Panginoon , tutuliin lahat ang kanyang mga kalalakihan at saka lamang siya makakalapit at makakapangilin. Siya'y magiging tulad sa ipinanganak sa lupain ninyo. Subalit sinumang hindi tuli ay hindi makakakain niyon.","“Kon ang indi Israelinhon nga nagaestar upod sa inyo gusto magsaulog sang Piesta sang Paglabay sang Anghel sa pagpadungog sa Ginoo , dapat tulion anay ang tanan nga lalaki sa iya panimalay. Dayon makaupod siya sa pagsaulog bilang isa ka tumandok nga Israelinhon. Pero indi gid puwede makaupod ang tawo nga wala matuli."
Exodus,12,49,"May iisa lamang kautusan para sa ipinanganak sa lupain, at para sa dayuhang naninirahang kasama ninyo.”",Ini nga pagsulundan para sa tanan —sa mga tumandok nga Israelinhon kag sa mga indi Israelinhon nga nagaestar upod sa inyo.”
Exodus,12,50,"Gayon ang ginawa ng lahat ng mga anak ni Israel; kung ano ang iniutos ng Panginoon kay Moises at kay Aaron, gayon ang ginawa nila.",Ginhimo sang tanan nga Israelinhon ang ginsugo sang Ginoo kay Moises kag kay Aaron.
Exodus,12,51,"Nang araw ding iyon, kinuha ng Panginoon ang mga anak ni Israel sa lupain ng Ehipto, ayon sa kanilang mga hukbo.",Kag sadto gid nga adlaw ginpaguwa sang Ginoo ang bug-os nga puwersa sang Israel sa Egipto.
Exodus,13,1,"Ang Panginoon ay nagsalita kay Moises,","Nagsiling ang Ginoo kay Moises,"
Exodus,13,2,"“Italaga mo sa akin ang lahat ng mga panganay, anumang nagbubukas ng bahay-bata sa mga anak ni Israel, maging sa tao at maging sa hayop ay akin.” Ang Tuntunin ng Paskuwa ng Tinapay na Walang Pampaalsa",“Idedikar sa akon ang tanan nga kamagulangan nga lalaki sang mga Israelinhon kag ang tanan nga kamagulangan nga sapat. Akon sila.”
Exodus,13,3,"Sinabi ni Moises sa bayan, “Alalahanin ninyo ang araw na ito na lumabas kayo sa Ehipto, sa bahay ng pagkaalipin; sapagkat sa pamamagitan ng lakas ng kamay ay inilabas kayo ng Panginoon mula sa dakong ito, walang kakain ng tinapay na may pampaalsa.","Dayon nagsiling si Moises sa mga tawo, “Dumduma ninyo ini nga adlaw, nga amo ang adlaw nga ginpaguwa kamo sa Egipto halin sa pagkaulipon. Kay ginpaguwa kamo sang Ginoo paagi sa iya gahom. Indi kamo magkaon sang tinapay nga may inugpahabok."
Exodus,13,4,"Sa araw na ito, na buwan ng Abib, ay lalabas kayo.",Dumduma ninyo ini nga adlaw sang bulan sang Abib —ang adlaw nga ginpaguwa kamo sa Egipto .
Exodus,13,5,"Kapag dinala ka na ng Panginoon sa lupain ng mga Cananeo, Heteo, Amoreo, Heveo, at Jebuseo, na kanyang ipinangako sa iyong mga ninuno na ibibigay sa iyo, isang lupaing dinadaluyan ng gatas at pulot, iyong iingatan ang pangingilin na ito.","Dapat saulugon ninyo ini kon dal-on na kamo sang Ginoo sa duta sang mga Canaanhon, Hithanon, Amornon, Hivhanon, kag mga Jebusnon. Amo ini ang duta nga ginsumpa sang Ginoo sa inyo mga katigulangan nga ihatag sa inyo. Ini nga duta maayo kag mapatubason."
Exodus,13,6,"Pitong araw na kakain kayo ng tinapay na walang pampaalsa, at sa ikapitong araw ay magkakaroon ng isang kapistahan sa Panginoon .","Sa tion sang inyo pagsaulog, magkaon kamo sang tinapay nga wala sing inugpahabok sa sulod sang pito ka adlaw, kag sa ikapito nga adlaw maghiwat kamo sang piesta para sa Ginoo ."
Exodus,13,7,"Tinapay na walang pampaalsa ang kakainin sa loob ng pitong araw; at dapat walang makitang tinapay na may pampaalsa sa iyo ni makakita ng pampaalsa sa iyo, sa lahat ng iyong nasasakupan.","Indi gid kamo magkaon sang tinapay nga may inugpahabok sa sulod sinang pito ka adlaw, kag kinahanglan nga wala gid sing inugpahabok nga makita sa inyo mga balay ukon sa bisan diin sa inyo lugar."
